Model,Image,Has_Lesion,Dice,IoU,Precision,Recall,GT_Lesion_Pixels,Pred_Lesion_Pixels,IRF_Dice,IRF_IoU,IRF_Precision,IRF_Recall,SRF_Dice,SRF_IoU,SRF_Precision,SRF_Recall,PED_Dice,PED_IoU,PED_Precision,PED_Recall
Standard U-Net,RET_Cirrus_03a60d9078d35b1488e6030880a29014_slice090.png,1,0.9203539823008849,0.8524590163934426,0.8934707903780069,0.948905109489051,274,291,,,,,0.9203539823008849,0.8524590163934426,0.8934707903780069,0.948905109489051,,,,
Standard U-Net,RET_Cirrus_03a60d9078d35b1488e6030880a29014_slice091.png,1,0.8719346049046321,0.7729468599033816,0.8556149732620321,0.8888888888888888,180,187,,,,,0.8719346049046321,0.7729468599033816,0.8556149732620321,0.8888888888888888,,,,
Standard U-Net,RET_Cirrus_03a60d9078d35b1488e6030880a29014_slice092.png,1,0.8945686900958466,0.8092485549132948,0.8974358974358975,0.89171974522293,157,156,,,,,0.8945686900958466,0.8092485549132948,0.8974358974358975,0.89171974522293,,,,
Standard U-Net,RET_Cirrus_03a60d9078d35b1488e6030880a29014_slice093.png,1,0.8974358974358975,0.813953488372093,0.9333333333333333,0.8641975308641975,162,150,,,,,0.8974358974358975,0.813953488372093,0.9333333333333333,0.8641975308641975,,,,
Standard U-Net,RET_Cirrus_03a60d9078d35b1488e6030880a29014_slice094.png,1,0.797979797979798,0.6638655462184874,0.8315789473684211,0.7669902912621359,103,95,,,,,0.797979797979798,0.6638655462184874,0.8315789473684211,0.7669902912621359,,,,
Standard U-Net,RET_Cirrus_03a60d9078d35b1488e6030880a29014_slice111.png,0,,,,,0,0,,,,,,,,,,,,
Standard U-Net,RET_Cirrus_03a60d9078d35b1488e6030880a29014_slice114.png,0,,,,,0,0,,,,,,,,,,,,
Standard U-Net,RET_Cirrus_03a60d9078d35b1488e6030880a29014_slice116.png,0,,,,,0,0,,,,,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice009.png,0,,,,,0,0,,,,,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice010.png,0,,,,,0,0,,,,,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice034.png,0,,,,,0,0,,,,,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice053.png,0,,,,,0,0,,,,,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice055.png,1,0.9523809523809523,0.9090909090909091,1.0,0.9090909090909091,22,20,0.9523809523809523,0.9090909090909091,1.0,0.9090909090909091,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice056.png,1,0.9523809523809523,0.9090909090909091,0.9467455621301775,0.9580838323353293,167,169,0.9523809523809523,0.9090909090909091,0.9467455621301775,0.9580838323353293,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice058.png,1,0.940251572327044,0.887240356083086,0.9314641744548287,0.9492063492063492,630,642,0.940251572327044,0.887240356083086,0.9314641744548287,0.9492063492063492,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice059.png,1,0.9284140969162996,0.8663926002055499,0.8873684210526316,0.9734411085450346,866,950,0.9284140969162996,0.8663926002055499,0.8873684210526316,0.9734411085450346,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice061.png,1,0.9570783132530121,0.9176895306859206,0.933186490455213,0.982225656877898,1294,1362,0.9570783132530121,0.9176895306859206,0.933186490455213,0.982225656877898,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice062.png,1,0.9391777098199117,0.8853299167200512,0.9207195203197868,0.9583911234396671,1442,1501,0.9391777098199117,0.8853299167200512,0.9207195203197868,0.9583911234396671,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice063.png,1,0.9305645684620376,0.8701456310679612,0.9013199245757385,0.9617706237424547,1491,1591,0.9305645684620376,0.8701456310679612,0.9013199245757385,0.9617706237424547,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice064.png,1,0.8431248861039853,0.7373584270135994,0.8460227272727273,0.8431720997389904,1648,1770,0.9243450103032087,0.8593322386425835,0.8920454545454546,0.9590714722052535,0.7619047619047619,0.6153846153846154,0.8,0.7272727272727273,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice065.png,1,0.8430635712105132,0.7304363897284252,0.9029145594889539,0.8063003031253266,1135,1208,0.8796755295178008,0.7851971037811746,0.8442906574394463,0.9181561618062088,0.8064516129032258,0.6756756756756757,0.9615384615384616,0.6944444444444444,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice066.png,1,0.808783083258935,0.690219334538805,0.8566477682375303,0.7795171339563863,1344,1431,0.9060277049794084,0.8281998631074606,0.8723864455659697,0.942367601246106,0.7115384615384616,0.5522388059701493,0.8409090909090909,0.6166666666666667,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice067.png,1,0.8931108685482614,0.8072959100537722,0.9235764235764236,0.8707758519042565,1351,1420,0.910188679245283,0.8351800554016621,0.8835164835164835,0.9385214007782101,0.8760330578512396,0.7794117647058824,0.9636363636363636,0.803030303030303,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice068.png,1,0.8881221719457013,0.7987921428280939,0.8301900247953833,0.9565157210711892,1325,1447,0.8929110105580694,0.8065395095367848,0.8573497465604635,0.9315499606608969,0.8833333333333333,0.7910447761194029,0.803030303030303,0.9814814814814815,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice069.png,1,0.9089950021217408,0.8341458098012405,0.8849078417858016,0.9390374331550801,1020,1179,0.8838582677165354,0.7918871252204586,0.8185961713764813,0.960427807486631,0.9341317365269461,0.8764044943820225,0.9512195121951219,0.9176470588235294,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice070.png,1,0.8866977512703569,0.7967579908675799,0.8902577883038805,0.8847930941218897,1038,1086,0.8722966014418125,0.7735159817351598,0.8486973947895792,0.8972457627118644,0.9010989010989011,0.82,0.9318181818181818,0.8723404255319149,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice071.png,1,0.8373626373626374,0.7209709709709711,0.8598994077277429,0.8262865532315851,960,1055,0.8131868131868132,0.6851851851851852,0.765253360910031,0.8675263774912075,0.8615384615384616,0.7567567567567568,0.9545454545454546,0.7850467289719626,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice072.png,1,0.8851417004048583,0.7958132255119342,0.8886850152905199,0.8817900365887982,1046,1056,0.8492307692307692,0.7379679144385026,0.8440366972477065,0.8544891640866873,0.9210526315789473,0.8536585365853658,0.9333333333333333,0.9090909090909091,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice074.png,1,0.8908898607895264,0.8043154761904762,0.9112381179516882,0.8732798165137614,693,697,0.863905325443787,0.7604166666666666,0.8530884808013356,0.875,0.9178743961352657,0.8482142857142857,0.9693877551020408,0.8715596330275229,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice075.png,1,0.8913793103448275,0.8057042562527424,0.9075609213308111,0.8778388278388278,539,549,0.8577586206896551,0.7509433962264151,0.8414376321353065,0.8747252747252747,0.925,0.8604651162790697,0.9736842105263158,0.8809523809523809,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice076.png,1,0.8443496801705757,0.7306273062730627,0.8389830508474576,0.8497854077253219,466,472,0.8443496801705757,0.7306273062730627,0.8389830508474576,0.8497854077253219,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice077.png,1,0.8533604887983707,0.7442273534635879,0.8264299802761341,0.8821052631578947,475,507,0.8533604887983707,0.7442273534635879,0.8264299802761341,0.8821052631578947,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice078.png,1,0.866,0.763668430335097,0.8557312252964426,0.8765182186234818,494,506,0.866,0.763668430335097,0.8557312252964426,0.8765182186234818,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice079.png,1,0.7990487514863258,0.6653465346534654,0.8115942028985508,0.7868852459016393,427,414,0.7990487514863258,0.6653465346534654,0.8115942028985508,0.7868852459016393,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice080.png,1,0.785,0.6460905349794238,0.8418230563002681,0.7353629976580797,427,373,0.785,0.6460905349794238,0.8418230563002681,0.7353629976580797,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice082.png,1,0.7644927536231884,0.6187683284457478,0.82421875,0.7128378378378378,296,256,0.7644927536231884,0.6187683284457478,0.82421875,0.7128378378378378,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice084.png,1,0.8016194331983806,0.668918918918919,0.8181818181818182,0.7857142857142857,252,242,0.8016194331983806,0.668918918918919,0.8181818181818182,0.7857142857142857,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice086.png,1,0.8067226890756303,0.676056338028169,0.7413127413127413,0.8847926267281107,217,259,0.8067226890756303,0.676056338028169,0.7413127413127413,0.8847926267281107,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice087.png,1,0.7106598984771574,0.5511811023622047,0.7368421052631579,0.6862745098039216,102,95,0.7106598984771574,0.5511811023622047,0.7368421052631579,0.6862745098039216,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice089.png,1,0.7507002801120448,0.600896860986547,0.6568627450980392,0.8758169934640523,153,204,0.7507002801120448,0.600896860986547,0.6568627450980392,0.8758169934640523,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice090.png,1,0.7300380228136882,0.5748502994011976,0.8648648648648649,0.631578947368421,152,111,0.7300380228136882,0.5748502994011976,0.8648648648648649,0.631578947368421,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice091.png,1,0.8096885813148789,0.6802325581395349,0.823943661971831,0.7959183673469388,147,142,0.8096885813148789,0.6802325581395349,0.823943661971831,0.7959183673469388,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice093.png,1,0.7136563876651982,0.5547945205479452,0.680672268907563,0.75,108,119,0.7136563876651982,0.5547945205479452,0.680672268907563,0.75,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice094.png,1,0.42424242424242425,0.2692307692307692,0.6666666666666666,0.3111111111111111,45,21,0.42424242424242425,0.2692307692307692,0.6666666666666666,0.3111111111111111,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice095.png,1,0.631578947368421,0.46153846153846156,0.6,0.6666666666666666,18,20,0.631578947368421,0.46153846153846156,0.6,0.6666666666666666,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice096.png,1,0.6728971962616822,0.5070422535211268,0.7128712871287128,0.6371681415929203,113,101,0.6728971962616822,0.5070422535211268,0.7128712871287128,0.6371681415929203,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice097.png,1,0.7749077490774908,0.6325301204819277,0.8267716535433071,0.7291666666666666,144,127,0.7749077490774908,0.6325301204819277,0.8267716535433071,0.7291666666666666,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice098.png,1,0.7899159663865546,0.6527777777777778,0.8545454545454545,0.734375,64,55,0.7899159663865546,0.6527777777777778,0.8545454545454545,0.734375,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice099.png,1,0.9047619047619048,0.8260869565217391,0.9047619047619048,0.9047619047619048,21,21,0.9047619047619048,0.8260869565217391,0.9047619047619048,0.9047619047619048,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice100.png,1,0.7619047619047619,0.6153846153846154,0.8717948717948718,0.6766169154228856,201,156,0.7619047619047619,0.6153846153846154,0.8717948717948718,0.6766169154228856,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice101.png,1,0.7636363636363637,0.6176470588235294,0.8316831683168316,0.7058823529411765,119,101,0.7636363636363637,0.6176470588235294,0.8316831683168316,0.7058823529411765,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice103.png,1,0.8048780487804879,0.673469387755102,0.8291457286432161,0.7819905213270142,211,199,0.8048780487804879,0.673469387755102,0.8291457286432161,0.7819905213270142,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice104.png,1,0.7536231884057971,0.6046511627906976,0.7647058823529411,0.7428571428571429,70,68,0.7536231884057971,0.6046511627906976,0.7647058823529411,0.7428571428571429,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice106.png,1,0.6557377049180327,0.4878048780487805,0.7547169811320755,0.5797101449275363,69,53,0.6557377049180327,0.4878048780487805,0.7547169811320755,0.5797101449275363,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice107.png,1,0.8106312292358804,0.6815642458100558,0.8133333333333334,0.8079470198675497,151,150,0.8106312292358804,0.6815642458100558,0.8133333333333334,0.8079470198675497,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice108.png,1,0.8122270742358079,0.6838235294117647,0.9489795918367347,0.7099236641221374,131,98,0.8122270742358079,0.6838235294117647,0.9489795918367347,0.7099236641221374,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice109.png,1,0.816793893129771,0.6903225806451613,0.8492063492063492,0.7867647058823529,136,126,0.816793893129771,0.6903225806451613,0.8492063492063492,0.7867647058823529,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice111.png,1,0.9333333333333333,0.875,0.9767441860465116,0.8936170212765957,47,43,0.9333333333333333,0.875,0.9767441860465116,0.8936170212765957,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice113.png,1,0.9555555555555556,0.9148936170212766,0.9347826086956522,0.9772727272727273,44,46,0.9555555555555556,0.9148936170212766,0.9347826086956522,0.9772727272727273,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice115.png,1,1.0,1.0,1.0,1.0,6,6,1.0,1.0,1.0,1.0,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice117.png,1,0.33766233766233766,0.203125,0.2653061224489796,0.4642857142857143,28,49,0.33766233766233766,0.203125,0.2653061224489796,0.4642857142857143,,,,,,,,
Standard U-Net,RET_Cirrus_091e68f597bb8e45ce9478363ef686b3_slice118.png,1,0.8,0.6666666666666666,0.7272727272727273,0.8888888888888888,45,55,0.8,0.6666666666666666,0.7272727272727273,0.8888888888888888,,,,,,,,
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice017.png,0,,,,,0,3,,,,,,,,,,,,
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice024.png,1,0.859504132231405,0.7536231884057971,0.7878787878787878,0.9454545454545454,110,134,,,,,,,,,0.859504132231405,0.7536231884057971,0.7878787878787878,0.9454545454545454
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice025.png,1,0.881578947368421,0.788235294117647,0.788235294117647,1.0,67,85,,,,,,,,,0.881578947368421,0.788235294117647,0.788235294117647,1.0
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice027.png,1,0.9028571428571428,0.8229166666666666,0.8926553672316384,0.9132947976878613,173,177,,,,,,,,,0.9028571428571428,0.8229166666666666,0.8926553672316384,0.9132947976878613
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice028.png,1,0.8823529411764706,0.7894736842105263,0.8823529411764706,0.8823529411764706,187,215,,,,,,,,,0.8823529411764706,0.7894736842105263,0.8823529411764706,0.8823529411764706
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice029.png,1,0.9057377049180327,0.8277153558052435,0.8911290322580645,0.9208333333333333,240,248,,,,,,,,,0.9057377049180327,0.8277153558052435,0.8911290322580645,0.9208333333333333
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice030.png,1,0.8936631944444444,0.8078014184397163,0.8670752468505277,0.9222179437812861,298,322,0.8888888888888888,0.8,0.8727272727272727,0.9056603773584906,,,,,0.8984375,0.8156028368794326,0.8614232209737828,0.9387755102040817
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice031.png,1,0.8574069184050699,0.7504045307443366,0.8856323669958586,0.8476816356334429,304,335,0.8571428571428571,0.75,0.9767441860465116,0.7636363636363637,,,,,0.8576709796672828,0.7508090614886731,0.7945205479452054,0.9317269076305221
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice033.png,1,0.8687415426251691,0.7679425837320574,0.8469656992084432,0.8916666666666667,360,379,,,,,,,,,0.8687415426251691,0.7679425837320574,0.8469656992084432,0.8916666666666667
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice035.png,1,0.8720092688238086,0.773249945139346,0.8533957219251337,0.8914565826330532,450,469,0.8604651162790697,0.7551020408163265,0.8409090909090909,0.8809523809523809,,,,,0.8835534213685474,0.7913978494623656,0.8658823529411764,0.9019607843137255
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice036.png,1,0.8178866393561389,0.6940857779287952,0.8202380952380952,0.8158329834138148,521,510,0.7752808988764045,0.6330275229357798,0.7666666666666667,0.7840909090909091,,,,,0.8604923798358733,0.7551440329218106,0.8738095238095238,0.8475750577367206
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice038.png,1,0.8873812255464361,0.7981434378491454,0.8702297162725539,0.911386439458769,857,942,0.9074074074074074,0.8305084745762712,0.9386973180076629,0.8781362007168458,,,,,0.8673550436854647,0.7657784011220197,0.801762114537445,0.9446366782006921
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice039.png,1,0.8624766552201939,0.7595517659118443,0.8916672485377133,0.8355848861283643,1069,1018,0.831013916500994,0.7108843537414966,0.8744769874476988,0.7916666666666666,,,,,0.8939393939393939,0.8082191780821918,0.9088575096277278,0.8795031055900621
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice040.png,1,0.8406408633498281,0.7327905821197875,0.792294930875576,0.915979675958046,1023,1030,0.7633587786259542,0.6172839506172839,0.6451612903225806,0.9345794392523364,,,,,0.9179229480737019,0.848297213622291,0.9394285714285714,0.8973799126637555
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice041.png,1,0.8826627976890702,0.7905948889819858,0.8942304262528982,0.8735314207650273,1036,953,0.8617886178861789,0.7571428571428571,0.8412698412698413,0.8833333333333333,,,,,0.9035369774919614,0.8240469208211144,0.9471910112359551,0.8637295081967213
Standard U-Net,RET_Cirrus_1e0e71d2acdc57f10ab6712ab87b2ef7_slice043.png,1,0.8710422624006484,0.7733748320011318,0.8772507685551163,0.8700476283915161,980,1066,0.8347826086956521,0.7164179104477612,0.8888888888888888,0.7868852459016393,,,,,0.9073019161056447,0.8303317535545024,0.8656126482213439,0.9532100108813928
